id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona,selectable_user
3634,user3634,kathryn.roberts@example.com,Kathryn,Roberts,"[{'first_name': 'Kathryn', 'last_name': 'Roberts', 'address1': '95905 Cynthia Locks Suite 881', 'address2': '', 'country': 'US', 'city': 'East Sean', 'state': 'MA', 'zipcode': '02325', 'default': True}]",30,F,furniture_homedecor_housewares,discount_indifferent,True
3635,user3635,taylor.adams@example.com,Taylor,Adams,"[{'first_name': 'Taylor', 'last_name': 'Adams', 'address1': '5659 Matthews Summit', 'address2': '', 'country': 'US', 'city': 'Devinstad', 'state': 'VT', 'zipcode': '05391', 'default': True}]",22,F,accessories_groceries_books,discount_indifferent,True
3636,user3636,frederick.lewis@example.com,Frederick,Lewis,"[{'first_name': 'Frederick', 'last_name': 'Lewis', 'address1': '5889 Woods Lock', 'address2': '', 'country': 'US', 'city': 'Fosterbury', 'state': 'NJ', 'zipcode': '07892', 'default': True}]",34,M,housewares_floral_seasonal,all_discounts,True
3637,user3637,matthew.casey@example.com,Matthew,Casey,"[{'first_name': 'Matthew', 'last_name': 'Casey', 'address1': '229 Jennifer Trafficway', 'address2': '', 'country': 'US', 'city': 'New Charleshaven', 'state': 'PA', 'zipcode': '17259', 'default': True}]",54,M,electronics_outdoors_footwear,lower_priced_products,True
3638,user3638,emily.pope@example.com,Emily,Pope,"[{'first_name': 'Emily', 'last_name': 'Pope', 'address1': '506 Angela Villages', 'address2': '', 'country': 'US', 'city': 'Stevensshire', 'state': 'MS', 'zipcode': '39707', 'default': True}]",19,F,outdoors_instruments_groceries,all_discounts,True
3639,user3639,tracie.frey@example.com,Tracie,Frey,"[{'first_name': 'Tracie', 'last_name': 'Frey', 'address1': '75934 Garrett Park', 'address2': '', 'country': 'US', 'city': 'Martinstad', 'state': 'IL', 'zipcode': '62308', 'default': True}]",28,F,homedecor_electronics_outdoors,all_discounts,True
3640,user3640,maria.morrow@example.com,Maria,Morrow,"[{'first_name': 'Maria', 'last_name': 'Morrow', 'address1': '984 Moore Overpass Apt. 506', 'address2': '', 'country': 'US', 'city': 'Port James', 'state': 'IL', 'zipcode': '62665', 'default': True}]",26,F,electronics_outdoors_footwear,all_discounts,True
3641,user3641,brian.lowe@example.com,Brian,Lowe,"[{'first_name': 'Brian', 'last_name': 'Lowe', 'address1': '1197 Lisa Place Suite 867', 'address2': '', 'country': 'US', 'city': 'Clarkeberg', 'state': 'IN', 'zipcode': '47985', 'default': True}]",27,M,apparel_footwear_accessories,lower_priced_products,True
3642,user3642,melissa.hoffman@example.com,Melissa,Hoffman,"[{'first_name': 'Melissa', 'last_name': 'Hoffman', 'address1': '80059 Amanda Throughway', 'address2': '', 'country': 'US', 'city': 'West Josephmouth', 'state': 'LA', 'zipcode': '71055', 'default': True}]",53,F,floral_beauty_jewelry,all_discounts,True
3643,user3643,elizabeth.potter@example.com,Elizabeth,Potter,"[{'first_name': 'Elizabeth', 'last_name': 'Potter', 'address1': '32940 Jones Springs Suite 409', 'address2': '', 'country': 'US', 'city': 'Elaineside', 'state': 'NY', 'zipcode': '10963', 'default': True}]",34,F,accessories_groceries_books,all_discounts,True
3644,user3644,wesley.lewis@example.com,Wesley,Lewis,"[{'first_name': 'Wesley', 'last_name': 'Lewis', 'address1': '5126 Joyce Land', 'address2': '', 'country': 'US', 'city': 'Edwardsville', 'state': 'AL', 'zipcode': '36496', 'default': True}]",34,M,furniture_homedecor_housewares,all_discounts,True
3645,user3645,david.bell@example.com,David,Bell,"[{'first_name': 'David', 'last_name': 'Bell', 'address1': '32566 Jones Streets', 'address2': '', 'country': 'US', 'city': 'South Steven', 'state': 'KY', 'zipcode': '42502', 'default': True}]",44,M,beauty_accessories_instruments,lower_priced_products,True
3646,user3646,paul.brown@example.com,Paul,Brown,"[{'first_name': 'Paul', 'last_name': 'Brown', 'address1': '0890 Black Prairie Suite 944', 'address2': '', 'country': 'US', 'city': 'Andrewland', 'state': 'DE', 'zipcode': '19708', 'default': True}]",24,M,seasonal_furniture_floral,lower_priced_products,True
3647,user3647,caleb.morris@example.com,Caleb,Morris,"[{'first_name': 'Caleb', 'last_name': 'Morris', 'address1': '9392 Ryan Estate', 'address2': '', 'country': 'US', 'city': 'South Tanner', 'state': 'PA', 'zipcode': '18574', 'default': True}]",34,M,seasonal_furniture_floral,all_discounts,True
3648,user3648,alicia.sanford@example.com,Alicia,Sanford,"[{'first_name': 'Alicia', 'last_name': 'Sanford', 'address1': '102 Spencer Parks Apt. 352', 'address2': '', 'country': 'US', 'city': 'North Crystal', 'state': 'MN', 'zipcode': '55847', 'default': True}]",33,F,instruments_books_electronics,all_discounts,True
3649,user3649,justin.peterson@example.com,Justin,Peterson,"[{'first_name': 'Justin', 'last_name': 'Peterson', 'address1': '798 Morales Mountain Apt. 665', 'address2': '', 'country': 'US', 'city': 'Torresburgh', 'state': 'AZ', 'zipcode': '86216', 'default': True}]",38,M,beauty_accessories_instruments,discount_indifferent,True
3650,user3650,patrick.hubbard@example.com,Patrick,Hubbard,"[{'first_name': 'Patrick', 'last_name': 'Hubbard', 'address1': '05859 Patel Row', 'address2': '', 'country': 'US', 'city': 'Brianstad', 'state': 'NM', 'zipcode': '87261', 'default': True}]",82,M,seasonal_furniture_floral,lower_priced_products,True
3651,user3651,sean.washington@example.com,Sean,Washington,"[{'first_name': 'Sean', 'last_name': 'Washington', 'address1': '4473 Melinda Pike Suite 880', 'address2': '', 'country': 'US', 'city': 'New Alexandriastad', 'state': 'CO', 'zipcode': '80874', 'default': True}]",45,M,apparel_footwear_accessories,all_discounts,True
3652,user3652,jenny.sanchez@example.com,Jenny,Sanchez,"[{'first_name': 'Jenny', 'last_name': 'Sanchez', 'address1': '7791 David Stream', 'address2': '', 'country': 'US', 'city': 'Haleyfurt', 'state': 'OH', 'zipcode': '45981', 'default': True}]",32,F,furniture_homedecor_housewares,all_discounts,True
3653,user3653,ana.anderson@example.com,Ana,Anderson,"[{'first_name': 'Ana', 'last_name': 'Anderson', 'address1': '276 Shannon Path', 'address2': '', 'country': 'US', 'city': 'South Stephen', 'state': 'SD', 'zipcode': '57566', 'default': True}]",48,F,furniture_homedecor_housewares,discount_indifferent,True
3654,user3654,catherine.wright@example.com,Catherine,Wright,"[{'first_name': 'Catherine', 'last_name': 'Wright', 'address1': '8895 Nicholas Fall', 'address2': '', 'country': 'US', 'city': 'Medinahaven', 'state': 'CO', 'zipcode': '80377', 'default': True}]",24,F,groceries_seasonal_tools,all_discounts,True
3655,user3655,rebecca.stevens@example.com,Rebecca,Stevens,"[{'first_name': 'Rebecca', 'last_name': 'Stevens', 'address1': '58588 Susan Harbor', 'address2': '', 'country': 'US', 'city': 'North Louis', 'state': 'ND', 'zipcode': '58690', 'default': True}]",19,F,groceries_seasonal_tools,discount_indifferent,True
3656,user3656,lynn.clark@example.com,Lynn,Clark,"[{'first_name': 'Lynn', 'last_name': 'Clark', 'address1': '04653 Black Road', 'address2': '', 'country': 'US', 'city': 'Parsonsland', 'state': 'NY', 'zipcode': '12001', 'default': True}]",25,F,groceries_seasonal_tools,lower_priced_products,True
3657,user3657,douglas.white@example.com,Douglas,White,"[{'first_name': 'Douglas', 'last_name': 'White', 'address1': '8176 Jacqueline Plain Apt. 994', 'address2': '', 'country': 'US', 'city': 'Acostaburgh', 'state': 'SD', 'zipcode': '57147', 'default': True}]",30,M,books_apparel_homedecor,lower_priced_products,True
3658,user3658,andre.watson@example.com,Andre,Watson,"[{'first_name': 'Andre', 'last_name': 'Watson', 'address1': '5931 Melanie Mountains Apt. 373', 'address2': '', 'country': 'US', 'city': 'Brownfurt', 'state': 'MT', 'zipcode': '59343', 'default': True}]",35,M,seasonal_furniture_floral,discount_indifferent,True
3659,user3659,michael.kelly@example.com,Michael,Kelly,"[{'first_name': 'Michael', 'last_name': 'Kelly', 'address1': '8238 Sergio Lodge', 'address2': '', 'country': 'US', 'city': 'Tamimouth', 'state': 'SD', 'zipcode': '57626', 'default': True}]",39,M,housewares_tools_beauty,all_discounts,True
3660,user3660,jeffrey.harris@example.com,Jeffrey,Harris,"[{'first_name': 'Jeffrey', 'last_name': 'Harris', 'address1': '928 Carlos Flats Suite 494', 'address2': '', 'country': 'US', 'city': 'South Elizabeth', 'state': 'MN', 'zipcode': '55925', 'default': True}]",53,M,footwear_jewelry_furniture,all_discounts,True
3661,user3661,marcia.li@example.com,Marcia,Li,"[{'first_name': 'Marcia', 'last_name': 'Li', 'address1': '668 Barry Bridge', 'address2': '', 'country': 'US', 'city': 'Brendamouth', 'state': 'UT', 'zipcode': '84376', 'default': True}]",35,F,floral_beauty_jewelry,all_discounts,True
3662,user3662,yvonne.williamson@example.com,Yvonne,Williamson,"[{'first_name': 'Yvonne', 'last_name': 'Williamson', 'address1': '489 Washington Fords Suite 749', 'address2': '', 'country': 'US', 'city': 'South Scottside', 'state': 'MA', 'zipcode': '01427', 'default': True}]",35,F,seasonal_furniture_floral,discount_indifferent,True
3663,user3663,cheryl.ruiz@example.com,Cheryl,Ruiz,"[{'first_name': 'Cheryl', 'last_name': 'Ruiz', 'address1': '575 Christian Curve', 'address2': '', 'country': 'US', 'city': 'Thompsonshire', 'state': 'DC', 'zipcode': '20037', 'default': True}]",20,F,homedecor_electronics_outdoors,lower_priced_products,True
3664,user3664,jason.cooper@example.com,Jason,Cooper,"[{'first_name': 'Jason', 'last_name': 'Cooper', 'address1': '1063 Jones Brooks Apt. 742', 'address2': '', 'country': 'US', 'city': 'South Lukefort', 'state': 'TX', 'zipcode': '73301', 'default': True}]",19,M,housewares_floral_seasonal,all_discounts,True
3665,user3665,chad.hayes@example.com,Chad,Hayes,"[{'first_name': 'Chad', 'last_name': 'Hayes', 'address1': '40484 Ricky Knoll Suite 775', 'address2': '', 'country': 'US', 'city': 'South Daniel', 'state': 'MN', 'zipcode': '56206', 'default': True}]",36,M,books_apparel_homedecor,lower_priced_products,True
3666,user3666,james.griffin@example.com,James,Griffin,"[{'first_name': 'James', 'last_name': 'Griffin', 'address1': '916 Shelly Courts Suite 040', 'address2': '', 'country': 'US', 'city': 'Amybury', 'state': 'ID', 'zipcode': '83716', 'default': True}]",33,M,seasonal_furniture_floral,all_discounts,True
3667,user3667,michael.howard@example.com,Michael,Howard,"[{'first_name': 'Michael', 'last_name': 'Howard', 'address1': '232 Sarah Plain Suite 371', 'address2': '', 'country': 'US', 'city': 'South Cody', 'state': 'RI', 'zipcode': '02863', 'default': True}]",48,M,seasonal_furniture_floral,lower_priced_products,True
3668,user3668,lisa.sloan@example.com,Lisa,Sloan,"[{'first_name': 'Lisa', 'last_name': 'Sloan', 'address1': '976 Allison Trail Suite 717', 'address2': '', 'country': 'US', 'city': 'Jessicaside', 'state': 'AZ', 'zipcode': '85754', 'default': True}]",24,F,outdoors_instruments_groceries,all_discounts,True
3669,user3669,angela.martin@example.com,Angela,Martin,"[{'first_name': 'Angela', 'last_name': 'Martin', 'address1': '4637 Brandon Crossing', 'address2': '', 'country': 'US', 'city': 'Tonyville', 'state': 'IN', 'zipcode': '46274', 'default': True}]",19,F,floral_beauty_jewelry,discount_indifferent,True
3670,user3670,rebecca.perez@example.com,Rebecca,Perez,"[{'first_name': 'Rebecca', 'last_name': 'Perez', 'address1': '049 Rodriguez Glens Suite 413', 'address2': '', 'country': 'US', 'city': 'Port Colleen', 'state': 'AZ', 'zipcode': '86044', 'default': True}]",33,F,homedecor_electronics_outdoors,lower_priced_products,True
3671,user3671,brenda.burns@example.com,Brenda,Burns,"[{'first_name': 'Brenda', 'last_name': 'Burns', 'address1': '080 Anthony Springs', 'address2': '', 'country': 'US', 'city': 'Jenniferside', 'state': 'MO', 'zipcode': '65025', 'default': True}]",27,F,beauty_accessories_instruments,all_discounts,True
3672,user3672,ashley.warren@example.com,Ashley,Warren,"[{'first_name': 'Ashley', 'last_name': 'Warren', 'address1': '8585 Mueller Lights Suite 105', 'address2': '', 'country': 'US', 'city': 'Manningport', 'state': 'AZ', 'zipcode': '85344', 'default': True}]",20,F,beauty_accessories_instruments,all_discounts,True
3673,user3673,christina.smith@example.com,Christina,Smith,"[{'first_name': 'Christina', 'last_name': 'Smith', 'address1': '41242 Gonzalez Turnpike Apt. 529', 'address2': '', 'country': 'US', 'city': 'Lopezton', 'state': 'OR', 'zipcode': '97109', 'default': True}]",43,F,beauty_accessories_instruments,discount_indifferent,True
3674,user3674,ronnie.martin@example.com,Ronnie,Martin,"[{'first_name': 'Ronnie', 'last_name': 'Martin', 'address1': '7298 Collins Tunnel', 'address2': '', 'country': 'US', 'city': 'Thomasstad', 'state': 'OK', 'zipcode': '73097', 'default': True}]",22,M,books_apparel_homedecor,discount_indifferent,True
3675,user3675,anthony.winters@example.com,Anthony,Winters,"[{'first_name': 'Anthony', 'last_name': 'Winters', 'address1': '62529 Mckee Tunnel', 'address2': '', 'country': 'US', 'city': 'Port Alan', 'state': 'KS', 'zipcode': '67761', 'default': True}]",38,M,seasonal_furniture_floral,discount_indifferent,True
3676,user3676,nancy.martinez@example.com,Nancy,Martinez,"[{'first_name': 'Nancy', 'last_name': 'Martinez', 'address1': '2999 Chad Track', 'address2': '', 'country': 'US', 'city': 'Robinsonstad', 'state': 'PA', 'zipcode': '16082', 'default': True}]",28,F,groceries_seasonal_tools,lower_priced_products,True
3677,user3677,meredith.foster@example.com,Meredith,Foster,"[{'first_name': 'Meredith', 'last_name': 'Foster', 'address1': '30508 Molly Views', 'address2': '', 'country': 'US', 'city': 'West Hailey', 'state': 'OR', 'zipcode': '97535', 'default': True}]",24,F,apparel_footwear_accessories,all_discounts,True
3678,user3678,james.acosta@example.com,James,Acosta,"[{'first_name': 'James', 'last_name': 'Acosta', 'address1': '589 Mckinney Underpass', 'address2': '', 'country': 'US', 'city': 'Hudsontown', 'state': 'OH', 'zipcode': '44083', 'default': True}]",31,M,footwear_jewelry_furniture,lower_priced_products,True
3679,user3679,chad.perez@example.com,Chad,Perez,"[{'first_name': 'Chad', 'last_name': 'Perez', 'address1': '978 Kim Mountain Apt. 975', 'address2': '', 'country': 'US', 'city': 'Port Darlene', 'state': 'UT', 'zipcode': '84755', 'default': True}]",46,M,beauty_accessories_instruments,lower_priced_products,True
3680,user3680,charlotte.jones@example.com,Charlotte,Jones,"[{'first_name': 'Charlotte', 'last_name': 'Jones', 'address1': '7543 Trevor Heights Suite 708', 'address2': '', 'country': 'US', 'city': 'Waltersshire', 'state': 'AL', 'zipcode': '36145', 'default': True}]",31,F,apparel_footwear_accessories,discount_indifferent,True
3681,user3681,joshua.garza@example.com,Joshua,Garza,"[{'first_name': 'Joshua', 'last_name': 'Garza', 'address1': '045 Ross Spring Suite 254', 'address2': '', 'country': 'US', 'city': 'Delgadotown', 'state': 'WV', 'zipcode': '25310', 'default': True}]",44,M,electronics_outdoors_footwear,lower_priced_products,True
3682,user3682,robert.wagner@example.com,Robert,Wagner,"[{'first_name': 'Robert', 'last_name': 'Wagner', 'address1': '67761 Coleman Prairie', 'address2': '', 'country': 'US', 'city': 'Hahnstad', 'state': 'AZ', 'zipcode': '86246', 'default': True}]",23,M,homedecor_electronics_outdoors,lower_priced_products,True
3683,user3683,thomas.lee@example.com,Thomas,Lee,"[{'first_name': 'Thomas', 'last_name': 'Lee', 'address1': '158 Edwards Alley Apt. 758', 'address2': '', 'country': 'US', 'city': 'North Brookefort', 'state': 'OH', 'zipcode': '45175', 'default': True}]",45,M,seasonal_furniture_floral,lower_priced_products,True
3684,user3684,donna.hodges@example.com,Donna,Hodges,"[{'first_name': 'Donna', 'last_name': 'Hodges', 'address1': '0047 Robinson Gardens', 'address2': '', 'country': 'US', 'city': 'North Marc', 'state': 'RI', 'zipcode': '02931', 'default': True}]",27,F,homedecor_electronics_outdoors,discount_indifferent,True
3685,user3685,vincent.davis@example.com,Vincent,Davis,"[{'first_name': 'Vincent', 'last_name': 'Davis', 'address1': '35196 Allen Islands', 'address2': '', 'country': 'US', 'city': 'Lake David', 'state': 'AR', 'zipcode': '71625', 'default': True}]",41,M,apparel_footwear_accessories,lower_priced_products,True
3686,user3686,steven.roberson@example.com,Steven,Roberson,"[{'first_name': 'Steven', 'last_name': 'Roberson', 'address1': '3901 Christopher Estates Apt. 096', 'address2': '', 'country': 'US', 'city': 'Port Marcuston', 'state': 'CT', 'zipcode': '06161', 'default': True}]",37,M,groceries_seasonal_tools,lower_priced_products,True
3687,user3687,christina.gonzales@example.com,Christina,Gonzales,"[{'first_name': 'Christina', 'last_name': 'Gonzales', 'address1': '98419 Randy Inlet', 'address2': '', 'country': 'US', 'city': 'Garyfurt', 'state': 'IA', 'zipcode': '52177', 'default': True}]",55,F,groceries_seasonal_tools,discount_indifferent,True
3688,user3688,darren.lowe@example.com,Darren,Lowe,"[{'first_name': 'Darren', 'last_name': 'Lowe', 'address1': '952 Patrick Glens', 'address2': '', 'country': 'US', 'city': 'South Bryan', 'state': 'VA', 'zipcode': '20041', 'default': True}]",31,M,seasonal_furniture_floral,lower_priced_products,True
3689,user3689,susan.shea@example.com,Susan,Shea,"[{'first_name': 'Susan', 'last_name': 'Shea', 'address1': '86430 Morgan Plaza', 'address2': '', 'country': 'US', 'city': 'Saraberg', 'state': 'RI', 'zipcode': '02940', 'default': True}]",20,F,furniture_homedecor_housewares,all_discounts,True
3690,user3690,kevin.obrien@example.com,Kevin,Obrien,"[{'first_name': 'Kevin', 'last_name': 'Obrien', 'address1': '23611 Lindsay Valleys Apt. 986', 'address2': '', 'country': 'US', 'city': 'Banksland', 'state': 'AK', 'zipcode': '99803', 'default': True}]",18,M,floral_beauty_jewelry,discount_indifferent,True
3691,user3691,john.simmons@example.com,John,Simmons,"[{'first_name': 'John', 'last_name': 'Simmons', 'address1': '1710 Robert Orchard Suite 711', 'address2': '', 'country': 'US', 'city': 'Martinchester', 'state': 'WV', 'zipcode': '25457', 'default': True}]",48,M,groceries_seasonal_tools,lower_priced_products,True
3692,user3692,christopher.walker@example.com,Christopher,Walker,"[{'first_name': 'Christopher', 'last_name': 'Walker', 'address1': '1936 Susan Cape Apt. 666', 'address2': '', 'country': 'US', 'city': 'Port Joseph', 'state': 'AL', 'zipcode': '35305', 'default': True}]",36,M,floral_beauty_jewelry,discount_indifferent,True
3693,user3693,alexander.thomas@example.com,Alexander,Thomas,"[{'first_name': 'Alexander', 'last_name': 'Thomas', 'address1': '269 Sarah Mission', 'address2': '', 'country': 'US', 'city': 'Timothyville', 'state': 'PA', 'zipcode': '17357', 'default': True}]",45,M,floral_beauty_jewelry,all_discounts,True
3694,user3694,alexander.george@example.com,Alexander,George,"[{'first_name': 'Alexander', 'last_name': 'George', 'address1': '60135 Fischer Pine', 'address2': '', 'country': 'US', 'city': 'Lake Josephside', 'state': 'TN', 'zipcode': '37580', 'default': True}]",26,M,beauty_accessories_instruments,all_discounts,True
3695,user3695,phillip.bishop@example.com,Phillip,Bishop,"[{'first_name': 'Phillip', 'last_name': 'Bishop', 'address1': '3052 Salazar Locks Suite 919', 'address2': '', 'country': 'US', 'city': 'Charlesshire', 'state': 'TN', 'zipcode': '37289', 'default': True}]",30,M,floral_beauty_jewelry,all_discounts,True
3696,user3696,christine.hopkins@example.com,Christine,Hopkins,"[{'first_name': 'Christine', 'last_name': 'Hopkins', 'address1': '080 Patricia Dale Suite 453', 'address2': '', 'country': 'US', 'city': 'Williamschester', 'state': 'MI', 'zipcode': '49599', 'default': True}]",19,F,housewares_tools_beauty,discount_indifferent,True
3697,user3697,michael.french@example.com,Michael,French,"[{'first_name': 'Michael', 'last_name': 'French', 'address1': '892 Ann Key Apt. 787', 'address2': '', 'country': 'US', 'city': 'Nathanshire', 'state': 'WY', 'zipcode': '83004', 'default': True}]",59,M,electronics_outdoors_footwear,lower_priced_products,True
3698,user3698,kathryn.chavez@example.com,Kathryn,Chavez,"[{'first_name': 'Kathryn', 'last_name': 'Chavez', 'address1': '926 Rebecca Points', 'address2': '', 'country': 'US', 'city': 'East Michaelborough', 'state': 'KS', 'zipcode': '67126', 'default': True}]",41,F,floral_beauty_jewelry,all_discounts,True
3699,user3699,brian.mclean@example.com,Brian,Mclean,"[{'first_name': 'Brian', 'last_name': 'Mclean', 'address1': '9185 Margaret Cliff', 'address2': '', 'country': 'US', 'city': 'Jenniferburgh', 'state': 'IN', 'zipcode': '46514', 'default': True}]",55,M,furniture_homedecor_housewares,discount_indifferent,True
3700,user3700,david.anthony@example.com,David,Anthony,"[{'first_name': 'David', 'last_name': 'Anthony', 'address1': '99273 Jackie Square Suite 476', 'address2': '', 'country': 'US', 'city': 'Lake Deborahberg', 'state': 'AK', 'zipcode': '99766', 'default': True}]",27,M,tools_housewares_apparel,discount_indifferent,True
3701,user3701,joseph.horn@example.com,Joseph,Horn,"[{'first_name': 'Joseph', 'last_name': 'Horn', 'address1': '6937 Jessica Walk Suite 174', 'address2': '', 'country': 'US', 'city': 'New Chelsea', 'state': 'IA', 'zipcode': '52081', 'default': True}]",38,M,housewares_tools_beauty,all_discounts,True
3702,user3702,anna.gonzales@example.com,Anna,Gonzales,"[{'first_name': 'Anna', 'last_name': 'Gonzales', 'address1': '7362 Chung Lane Suite 656', 'address2': '', 'country': 'US', 'city': 'Lake Derek', 'state': 'WV', 'zipcode': '26735', 'default': True}]",41,F,seasonal_furniture_floral,lower_priced_products,True
3703,user3703,michael.parker@example.com,Michael,Parker,"[{'first_name': 'Michael', 'last_name': 'Parker', 'address1': '89466 Susan Greens', 'address2': '', 'country': 'US', 'city': 'South Adrian', 'state': 'SD', 'zipcode': '57632', 'default': True}]",29,M,housewares_tools_beauty,all_discounts,True
3704,user3704,donna.mcclain@example.com,Donna,Mcclain,"[{'first_name': 'Donna', 'last_name': 'Mcclain', 'address1': '86745 Shannon Harbors', 'address2': '', 'country': 'US', 'city': 'North Michelle', 'state': 'AR', 'zipcode': '72151', 'default': True}]",49,F,footwear_jewelry_furniture,all_discounts,True
3705,user3705,ronald.graves@example.com,Ronald,Graves,"[{'first_name': 'Ronald', 'last_name': 'Graves', 'address1': '5284 Penny Groves', 'address2': '', 'country': 'US', 'city': 'South Michael', 'state': 'TN', 'zipcode': '37650', 'default': True}]",57,M,beauty_accessories_instruments,all_discounts,True
3706,user3706,emma.howell@example.com,Emma,Howell,"[{'first_name': 'Emma', 'last_name': 'Howell', 'address1': '08751 Curtis Via Apt. 269', 'address2': '', 'country': 'US', 'city': 'South Amber', 'state': 'AZ', 'zipcode': '85707', 'default': True}]",51,F,groceries_seasonal_tools,discount_indifferent,True
3707,user3707,donna.nelson@example.com,Donna,Nelson,"[{'first_name': 'Donna', 'last_name': 'Nelson', 'address1': '515 Burgess Fords', 'address2': '', 'country': 'US', 'city': 'West Devonland', 'state': 'WA', 'zipcode': '98539', 'default': True}]",43,F,beauty_accessories_instruments,discount_indifferent,True
3708,user3708,linda.castaneda@example.com,Linda,Castaneda,"[{'first_name': 'Linda', 'last_name': 'Castaneda', 'address1': '40939 Pena Square', 'address2': '', 'country': 'US', 'city': 'Cruzside', 'state': 'NE', 'zipcode': '68025', 'default': True}]",28,F,furniture_homedecor_housewares,lower_priced_products,True
3709,user3709,evelyn.thornton@example.com,Evelyn,Thornton,"[{'first_name': 'Evelyn', 'last_name': 'Thornton', 'address1': '6434 Thomas Island Apt. 221', 'address2': '', 'country': 'US', 'city': 'Port Jenniferside', 'state': 'NV', 'zipcode': '89458', 'default': True}]",28,F,apparel_footwear_accessories,lower_priced_products,True
3710,user3710,michelle.armstrong@example.com,Michelle,Armstrong,"[{'first_name': 'Michelle', 'last_name': 'Armstrong', 'address1': '4213 Thomas Inlet Apt. 965', 'address2': '', 'country': 'US', 'city': 'Port Jorge', 'state': 'IA', 'zipcode': '51148', 'default': True}]",60,F,apparel_footwear_accessories,all_discounts,True
3711,user3711,eric.castro@example.com,Eric,Castro,"[{'first_name': 'Eric', 'last_name': 'Castro', 'address1': '427 Ashley Drive', 'address2': '', 'country': 'US', 'city': 'Lake Ericville', 'state': 'MD', 'zipcode': '20331', 'default': True}]",18,M,beauty_accessories_instruments,lower_priced_products,True
3712,user3712,kerri.case@example.com,Kerri,Case,"[{'first_name': 'Kerri', 'last_name': 'Case', 'address1': '30279 Joshua Island Suite 411', 'address2': '', 'country': 'US', 'city': 'Houstonfort', 'state': 'WA', 'zipcode': '98681', 'default': True}]",42,F,electronics_outdoors_footwear,discount_indifferent,True
3713,user3713,terrance.carter@example.com,Terrance,Carter,"[{'first_name': 'Terrance', 'last_name': 'Carter', 'address1': '33610 Jermaine Squares Suite 500', 'address2': '', 'country': 'US', 'city': 'Williamsfurt', 'state': 'CO', 'zipcode': '81338', 'default': True}]",42,M,accessories_groceries_books,lower_priced_products,True
3714,user3714,ryan.arias@example.com,Ryan,Arias,"[{'first_name': 'Ryan', 'last_name': 'Arias', 'address1': '16448 Anthony Square Suite 284', 'address2': '', 'country': 'US', 'city': 'West Janetshire', 'state': 'DC', 'zipcode': '20006', 'default': True}]",39,M,accessories_groceries_books,lower_priced_products,True
3715,user3715,michelle.mcmillan@example.com,Michelle,Mcmillan,"[{'first_name': 'Michelle', 'last_name': 'Mcmillan', 'address1': '2790 Zhang Greens Suite 409', 'address2': '', 'country': 'US', 'city': 'Kingchester', 'state': 'VA', 'zipcode': '20041', 'default': True}]",68,F,instruments_books_electronics,discount_indifferent,True
3716,user3716,david.fowler@example.com,David,Fowler,"[{'first_name': 'David', 'last_name': 'Fowler', 'address1': '42540 Douglas Locks', 'address2': '', 'country': 'US', 'city': 'West Stephanie', 'state': 'TN', 'zipcode': '38371', 'default': True}]",29,M,accessories_groceries_books,lower_priced_products,True
3717,user3717,alexis.harris@example.com,Alexis,Harris,"[{'first_name': 'Alexis', 'last_name': 'Harris', 'address1': '3464 Schneider Loop Apt. 559', 'address2': '', 'country': 'US', 'city': 'East Michael', 'state': 'TX', 'zipcode': '73301', 'default': True}]",30,F,beauty_accessories_instruments,lower_priced_products,True
3718,user3718,stanley.gonzalez@example.com,Stanley,Gonzalez,"[{'first_name': 'Stanley', 'last_name': 'Gonzalez', 'address1': '9194 Lyons Field Suite 261', 'address2': '', 'country': 'US', 'city': 'Christopherville', 'state': 'AL', 'zipcode': '36498', 'default': True}]",21,M,electronics_outdoors_footwear,lower_priced_products,True
3719,user3719,erica.richardson@example.com,Erica,Richardson,"[{'first_name': 'Erica', 'last_name': 'Richardson', 'address1': '066 Pruitt Shoal', 'address2': '', 'country': 'US', 'city': 'Rachaelbury', 'state': 'SD', 'zipcode': '57694', 'default': True}]",33,F,footwear_jewelry_furniture,discount_indifferent,True
3720,user3720,brooke.rivera@example.com,Brooke,Rivera,"[{'first_name': 'Brooke', 'last_name': 'Rivera', 'address1': '86356 Randy Row Apt. 608', 'address2': '', 'country': 'US', 'city': 'New Christinaberg', 'state': 'AL', 'zipcode': '36668', 'default': True}]",27,F,footwear_jewelry_furniture,all_discounts,True
3721,user3721,matthew.evans@example.com,Matthew,Evans,"[{'first_name': 'Matthew', 'last_name': 'Evans', 'address1': '36343 Larson Plains Apt. 243', 'address2': '', 'country': 'US', 'city': 'Clarketon', 'state': 'AZ', 'zipcode': '86016', 'default': True}]",30,M,electronics_outdoors_footwear,discount_indifferent,True
3722,user3722,elaine.jackson@example.com,Elaine,Jackson,"[{'first_name': 'Elaine', 'last_name': 'Jackson', 'address1': '841 Derek Rest Apt. 345', 'address2': '', 'country': 'US', 'city': 'West Benjamin', 'state': 'MN', 'zipcode': '55618', 'default': True}]",48,F,accessories_groceries_books,lower_priced_products,True
